trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN8254F624234:2022-02-02T20:24:50Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F635412:2022-01-26T20:39:16Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F635412:2022-01-26T20:39:16Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F636013:2022-01-26T20:39:16Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F636013:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F636014:2022-01-26T20:39:16Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F636014:2022-01-26T20:39:16Z,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F636065:2022-01-26T20:39:16Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F636065:2022-01-26T20:39:16Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F636817:2022-01-26T20:39:16Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F636817:2022-01-26T20:39:16Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F643504:2022-02-04T20:25:18Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F643504:2022-02-04T20:25:18Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8254F688817:2022-01-31T20:33:42Z,10:46:00,10:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8254F688817:2022-01-31T20:33:42Z,12:49:00,12:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8255F722123:2022-02-02T10:53:24Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8255F722123:2022-02-02T10:53:24Z,13:14:00,13:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8255F722124:2022-02-02T10:53:24Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8255F722124:2022-02-02T10:53:24Z,13:14:00,13:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8255F723685:2022-02-02T10:53:24Z,11:11:00,11:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8255F723685:2022-02-02T10:53:24Z,13:17:00,13:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8256F553897:2022-02-02T20:24:50Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8256F553897:2022-02-02T20:24:50Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8256F624342:2022-02-02T20:24:50Z,20:48:00,20:48:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8256F624342:2022-02-02T20:24:50Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8256F636011:2022-02-02T20:24:50Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8256F636011:2022-02-02T20:24:50Z,22:56:00,22:56:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8256F727999:2022-02-02T20:24:50Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8256F727999:2022-02-02T20:24:50Z,22:53:00,22:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8256F728000:2022-02-02T20:24:50Z,20:50:00,20:50:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8256F728000:2022-02-02T20:24:50Z,22:53:00,22:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F519448:2022-01-26T20:39:16Z,13:46:00,13:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F519448:2022-01-26T20:39:16Z,15:52:00,15:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F533095:2022-01-26T20:39:16Z,13:46:00,13:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F533095:2022-01-26T20:39:16Z,15:48:00,15:48:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F533096:2022-01-26T20:39:16Z,13:47:00,13:47:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F533096:2022-01-26T20:39:16Z,15:59:00,15:59:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F552747:2022-01-26T20:39:16Z,13:47:00,13:47:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F552747:2022-01-26T20:39:16Z,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F624600:2022-01-26T20:39:16Z,13:46:00,13:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F624600:2022-01-26T20:39:16Z,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F624601:2022-01-26T20:39:16Z,13:47:00,13:47:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F624601:2022-01-26T20:39:16Z,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F624936:2022-01-26T20:39:16Z,13:46:00,13:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F624936:2022-01-26T20:39:16Z,15:53:00,15:53:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F642433:2022-01-26T20:39:16Z,13:47:00,13:47:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F642433:2022-01-26T20:39:16Z,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8258F642434:2022-01-26T20:39:16Z,13:47:00,13:47:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8258F642434:2022-01-26T20:39:16Z,15:51:00,15:51:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8259F512578:2022-02-02T10:53:24Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8259F512578:2022-02-02T10:53:24Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8259F565643:2022-01-26T20:39:16Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8259F565643:2022-01-26T20:39:16Z,14:15:00,14:15:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8259F622368:2022-01-26T20:39:16Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8259F622368:2022-01-26T20:39:16Z,14:17:00,14:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8259F643499:2022-01-26T20:39:16Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8259F643499:2022-01-26T20:39:16Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8259F707792:2022-02-02T10:53:24Z,12:11:00,12:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8259F707792:2022-02-02T10:53:24Z,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8260F520586:2022-01-26T20:39:16Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F520586:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F520586:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F526094:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F526094:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F526094:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F526097:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F526097:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F526097:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F546408:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F546408:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F546408:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F565478:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F565478:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F565478:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F628367:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F628367:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F628367:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F635814:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F635814:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F635814:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F636008:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F636008:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F636008:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F642795:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F642795:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F642795:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F642796:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F642796:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F642796:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F642797:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F642797:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F642797:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F688751:2022-01-26T20:39:16Z,14:46:00,14:46:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F688751:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F688751:2022-01-26T20:39:16Z,17:09:00,17:09:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8260F688816:2022-01-26T20:39:16Z,14:44:00,14:44:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8260F688816:2022-01-26T20:39:16Z,15:20:00,15:23:00,StopPoint:OCETGV INOUI-87583005,1,,0,0,
OCESN8260F688816:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,2,,1,0,
OCESN8261F539333:2022-01-27T20:27:57Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F539333:2022-01-27T20:27:57Z,17:14:00,17:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F624847:2022-02-04T20:25:18Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F624847:2022-02-04T20:25:18Z,17:14:00,17:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F625219:2022-01-27T20:27:57Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F625219:2022-01-27T20:27:57Z,17:17:00,17:17:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F636157:2022-01-27T20:27:57Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F636157:2022-01-27T20:27:57Z,17:17:00,17:17:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F643495:2022-01-27T20:27:57Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F643495:2022-01-27T20:27:57Z,17:14:00,17:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F707780:2022-02-02T10:53:24Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F707780:2022-02-02T10:53:24Z,17:14:00,17:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8261F707781:2022-02-02T10:53:24Z,15:11:00,15:11:00,StopPoint:OCETGV-87391003,0,,0,1,
OCESN8261F707781:2022-02-02T10:53:24Z,17:14:00,17:14:00,StopPoint:OCETGV-87581009,1,,1,0,
OCESN8263F483802:2022-01-26T20:39:16Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8263F483802:2022-01-26T20:39:16Z,18:17:00,18:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8263F530536:2022-01-26T20:39:16Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8263F530536:2022-01-26T20:39:16Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8263F554821:2022-01-26T20:39:16Z,16:11:00,16:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8263F554821:2022-01-26T20:39:16Z,18:14:00,18:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8264F688814:2022-01-26T20:39:16Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8264F688814:2022-01-26T20:39:16Z,14:23:00,14:23:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8264F688815:2022-01-26T20:39:16Z,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8264F688815:2022-01-26T20:39:16Z,14:23:00,14:23:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8265F526653:2022-01-26T20:39:16Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F526653:2022-01-26T20:39:16Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F526653:2022-01-26T20:39:16Z,16:17:00,16:17:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F565311:2022-01-26T20:39:16Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F565311:2022-01-26T20:39:16Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F565311:2022-01-26T20:39:16Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F628463:2022-01-27T20:27:57Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F628463:2022-01-27T20:27:57Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F628463:2022-01-27T20:27:57Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F636357:2022-01-27T20:27:57Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F636357:2022-01-27T20:27:57Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F636357:2022-01-27T20:27:57Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F647139:2022-01-27T20:27:57Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F647139:2022-01-27T20:27:57Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F647139:2022-01-27T20:27:57Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F647140:2022-01-27T20:27:57Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F647140:2022-01-27T20:27:57Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F647140:2022-01-27T20:27:57Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F697879:2022-01-27T20:27:57Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F697879:2022-01-27T20:27:57Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F697879:2022-01-27T20:27:57Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8265F711311:2022-02-02T10:53:24Z,14:06:00,14:06:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8265F711311:2022-02-02T10:53:24Z,14:15:00,14:18:00,StopPoint:OCETGV INOUI-87393702,1,,0,0,
OCESN8265F711311:2022-02-02T10:53:24Z,16:14:00,16:14:00,StopPoint:OCETGV INOUI-87581009,2,,1,0,
OCESN8266F529399:2022-01-27T20:27:57Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F529399:2022-01-27T20:27:57Z,19:54:00,19:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F529893:2022-02-02T20:24:50Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F529893:2022-02-02T20:24:50Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F546111:2022-01-26T20:39:16Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F546111:2022-01-26T20:39:16Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F565310:2022-01-26T20:39:16Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F565310:2022-01-26T20:39:16Z,19:46:00,19:46:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F616629:2022-01-27T20:27:57Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F616629:2022-01-27T20:27:57Z,19:54:00,19:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F625515:2022-01-27T20:27:57Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F625515:2022-01-27T20:27:57Z,19:54:00,19:54:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8266F643494:2022-01-26T20:39:16Z,17:42:00,17:42:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8266F643494:2022-01-26T20:39:16Z,19:49:00,19:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8267F624857:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8267F624857:2022-01-26T20:39:16Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8267F625437:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8267F625437:2022-01-26T20:39:16Z,19:17:00,19:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8267F625438:2022-01-26T20:39:16Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8267F625438:2022-01-26T20:39:16Z,19:17:00,19:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8267F647497:2022-02-02T10:53:24Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8267F647497:2022-02-02T10:53:24Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8267F723545:2022-02-02T10:53:24Z,17:11:00,17:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8267F723545:2022-02-02T10:53:24Z,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8268F531260:2022-01-26T20:39:16Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8268F531260:2022-01-26T20:39:16Z,14:52:00,14:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8268F622348:2022-01-26T20:39:16Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8268F622348:2022-01-26T20:39:16Z,14:52:00,14:52:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8268F643489:2022-01-26T20:39:16Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8268F643489:2022-01-26T20:39:16Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8268F688839:2022-01-26T20:39:16Z,12:45:00,12:45:00,StopPoint:OCETGV INOUI-87581009,0,,0,1,
OCESN8268F688839:2022-01-26T20:39:16Z,14:49:00,14:49:00,StopPoint:OCETGV INOUI-87391003,1,,1,0,
OCESN8270F574218:2022-01-26T20:39:16Z,19:46:00,19:46:00,StopPoint:OCETGV-87581009,0,,0,1,
OCESN8270F574218:2022-01-26T20:39:16Z,21:52:00,21:52:00,StopPoint:OCETGV-87391003,1,,1,0,
OCESN8270F624383:2022-01-26T20:39:16Z,19:44:00,19:44:00,StopPoint:OCETGV-87581009,0,,0,1,
OCESN8270F624383:2022-01-26T20:39:16Z,21:52:00,21:52:00,StopPoint:OCETGV-87391003,1,,1,0,
OCESN8270F636176:2022-01-26T20:39:16Z,19:46:00,19:46:00,StopPoint:OCETGV-87581009,0,,0,1,
OCESN8270F636176:2022-01-26T20:39:16Z,21:50:00,21:50:00,StopPoint:OCETGV-87391003,1,,1,0,
OCESN8270F662854:2022-01-26T20:39:16Z,19:46:00,19:46:00,StopPoint:OCETGV-87581009,0,,0,1,
OCESN8270F662854:2022-01-26T20:39:16Z,21:50:00,21:50:00,StopPoint:OCETGV-87391003,1,,1,0,
OCESN8271F459840:2022-01-26T20:39:16Z,18:47:00,18:47:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8271F459840:2022-01-26T20:39:16Z,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8271F460689:2022-01-26T20:39:16Z,18:47:00,18:47:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8271F460689:2022-01-26T20:39:16Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8271F512039:2022-01-26T20:39:16Z,18:48:00,18:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8271F512039:2022-01-26T20:39:16Z,20:54:00,20:54:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8271F643487:2022-01-26T20:39:16Z,18:48:00,18:48:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8271F643487:2022-01-26T20:39:16Z,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8271F708663:2022-02-02T10:53:24Z,18:47:00,18:47:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8271F708663:2022-02-02T10:53:24Z,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8273F636215:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8273F636215:2022-01-26T20:39:16Z,21:17:00,21:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8273F643485:2022-01-26T20:39:16Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8273F643485:2022-01-26T20:39:16Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8273F672778:2022-02-02T10:53:24Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8273F672778:2022-02-02T10:53:24Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8273F707770:2022-02-02T10:53:24Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8273F707770:2022-02-02T10:53:24Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8273F722919:2022-02-02T10:53:24Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8273F722919:2022-02-02T10:53:24Z,21:17:00,21:17:00,StopPoint:OCETGV INOUI-87581009,1,,1,0,
OCESN8285F543351:2022-01-26T20:39:16Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8285F543351:2022-01-26T20:39:16Z,20:18:00,20:22:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8285F543351:2022-01-26T20:39:16Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN8285F543352:2022-01-26T20:39:16Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8285F543352:2022-01-26T20:39:16Z,20:18:00,20:22:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8285F543352:2022-01-26T20:39:16Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
OCESN8285F543581:2022-01-26T20:39:16Z,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87391003,0,,0,1,
OCESN8285F543581:2022-01-26T20:39:16Z,20:18:00,20:22:00,StopPoint:OCETGV INOUI-87571240,1,,0,0,
OCESN8285F543581:2022-01-26T20:39:16Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87575001,2,,1,0,
